Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep B,Sales Rep D,1/17/2025,Standard Sales Order,SO2024007990,ACCT_0206_LJB,ACCT_0206,FAKE-00624,4744.12,4,WI,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,300,1209.41,1009.06,7.8mmx300mm
Sales Rep D,Sales Rep D,6/22/2025,Standard Sales Order,SO2025007991,ACCT_0206_SMM,ACCT_0206,FAKE-00636,9668.1,10,,Australia,"HPLC Column,  Mono GPC-300",SEC,Mono GPC,5,300,7.8,300,981.18,710.94,7.8mmx300mm
Sales Rep C,Sales Rep A,2/3/2025,Standard Sales Order,SO2023007992,ACCT_0206_DEG,ACCT_0206,FAKE-00648,238.92,1,IN,USA,"HPLC Column,  Bio-C4",RP,Bio-C4,10,300,30,250,280.93,204.77,30mmx250mm
Sales Rep D,Sales Rep C,7/28/2025,Standard Sales Order,SO2024007993,ACCT_0206_PSE,ACCT_0206,FAKE-01260,716.68,2,CA,USA,"HPLC Column,  GP-C18",RP,GP-C18,3,120,4.6,250,292.53,240.3,4.6mmx250mm
Sales Rep D,Sales Rep B,3/5/2025,Standard Sales Order,SO2025007994,ACCT_0206_KBE,ACCT_0206,FAKE-00549,1209.34,1,OH,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,150,1242.0,931.5,4.6mmx150mm
Sales Rep A,Sales Rep C,6/30/2025,Standard Sales Order,SO2023007995,ACCT_0206_WCF,ACCT_0206,FAKE-01058,3822.66,3,MA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,7.8,50,1199.68,922.03,7.8mmx50mm
Sales Rep D,Sales Rep A,8/16/2025,Standard Sales Order,SO2024007996,ACCT_0206_AJR,ACCT_0206,FAKE-01201,9711.32,4,CA,USA,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,7.8,300,2162.0,1621.5,7.8mmx300mm
Sales Rep D,Sales Rep C,1/3/2025,Standard Sales Order,SO2025007997,ACCT_0206_KSX,ACCT_0206,FAKE-00771,1635.67,1,NJ,USA,"HPLC Column,  SRT-10C SEC-300",SEC,SRT-10C SEC,10,300,10,300,1258.21,1095.83,10mmx300mm
Sales Rep A,Sales Rep D,9/17/2024,Standard Sales Order,SO2023007998,ACCT_0206_UZE,ACCT_0206,FAKE-00955,1609.25,1,MD,USA,SLCMS_Emmune_12_24_2023,Service,Third Party Service,Null,Null,Null,Null,1371.53,1033.66,Null
Sales Rep B,Sales Rep C,2/4/2025,Standard Sales Order,SO2024007999,ACCT_0206_DQY,ACCT_0206,FAKE-01210,958.05,1,MA,USA,"Proteomix RP-1000, 5µm, 1000 Å",RP,Proteomix RP,Null,Null,Null,Null,736.96,595.14,Null
Sales Rep B,Sales Rep D,12/31/2024,Standard Sales Order,SO2025008000,ACCT_0206_BMK,ACCT_0206,FAKE-01260,951.03,1,CA,USA,"HPLC Column,  PolyRP-500",RP,PolyRP,10,500,30,150,1007.9,842.88,30mmx150mm
Sales Rep C,Sales Rep A,8/3/2023,Standard Sales Order,SO2023008001,ACCT_0206_AVV,ACCT_0206,FAKE-00040,559.42,1,CA,USA,"HPLC Column,  SRT-C SEC-1000",SEC,SRT-C SEC,5,1000,4.6,300,459.56,413.18,4.6mmx300mm
Sales Rep C,Sales Rep A,4/27/2025,Standard Sales Order,SO2024008002,ACCT_0397_NSZ,ACCT_0397,FAKE-01034,597.82,1,CA,USA,"HPLC Column, Sepax, Carbomix H-NP5, 8% Crosslinkage",Carbomix,Carbomix H,5,NP,7.8,50,627.0,470.25,7.8mmx50mm
Sales Rep B,Sales Rep B,1/21/2025,Standard Sales Order,SO2025008003,ACCT_0397_DPI,ACCT_0397,FAKE-01034,702.4,2,FL,USA,"Sepax Protein standard for Size Exclusion Chromatography (SEC-80 and SEC-100) and used for general correlation of elution time vs. protein MW (5 vials, 50ul/vial) -BSA (1 mg/mL) -Ribonuclease A (1 mg/mL) -Uracil (0.1 mg/mL)",Sepax Protein Standard,Sepax Protein Standard,Null,Null,Null,Null,350.39,300.89,Null
Sales Rep B,Sales Rep B,10/2/2024,Standard Sales Order,SO2023008004,ACCT_0397_TYC,ACCT_0397,FAKE-01034,448.33,1,NY,USA,"Iso-Prep 21.2mm Filter, 2um",Accessories,Precolumn Filter,Null,Null,Null,Null,416.0,374.4,Null
Sales Rep A,Sales Rep A,3/2/2025,Standard Sales Order,SO2024008005,ACCT_0397_WJY,ACCT_0397,FAKE-01034,719.04,2,CA,USA,Proteomix RP-1000,RP,Proteomix RP,10,1000,7.8,250,440.92,317.14,7.8mmx250mm
Sales Rep D,Sales Rep A,6/8/2025,Standard Sales Order,SO2025008006,ACCT_0397_JGP,ACCT_0397,FAKE-00623,2193.0,2,,Taiwan,"HPLC Column,  SRT SEC-1000",SEC,SRT SEC,5,1000,4.6,150,1462.0,1096.5,4.6mmx150mm
Sales Rep D,Sales Rep D,3/14/2025,Standard Sales Order,SO2023008007,ACCT_0392_SBZ,ACCT_0392,FAKE-00347,1009.2,2,,South Korea,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,300,440.29,388.27,4.6mmx300mm
Sales Rep B,Sales Rep C,9/14/2024,Standard Sales Order,SO2024008008,ACCT_0392_OHM,ACCT_0392,FAKE-00347,2756.25,3,IN,USA,"HPLC Column, Protein A Affinity",Affinity,ProAqa Excel,0,0,4.6,35,1225.0,918.75,4.6mmx35mm
Sales Rep A,Sales Rep C,1/4/2025,Standard Sales Order,SO2025008009,ACCT_0392_OTI,ACCT_0392,FAKE-01187,2017.44,3,WA,USA,"HPLC Column,  Proteomix RP-500",RP,Proteomix RP,5,500,4.6,100,517.29,459.96,4.6mmx100mm
Sales Rep C,Sales Rep D,9/27/2024,Standard Sales Order,SO2023008010,ACCT_0392_PNT,ACCT_0392,FAKE-01187,1491.48,1,CA,USA,"HPLC Column,  Proteomix HIC Phenyl-NP5",HIC,Proteomix HIC Phenyl,5,NP,4.6,35,1225.0,918.75,4.6mmx35mm
Sales Rep D,Sales Rep D,1/19/2025,Standard Sales Order,SO2024008011,ACCT_1078_MKL,ACCT_1078,FAKE-01160,1329.44,1,MA,USA,"HPLC Column, Sepax, Carbomix K-NP5, 8% Crosslinkage",Carbomix,Carbomix K,5,NP,4.6,50,1479.61,1309.62,4.6mmx50mm
Sales Rep B,Sales Rep D,9/14/2024,Standard Sales Order,SO2025008012,ACCT_1078_IAW,ACCT_1078,FAKE-00719,691.05,1,MD,USA,"HPLC Column,  Zenix-C SEC-300 PEEK",SEC,Zenix-C SEC,3,300,4.6,50,568.88,451.82,4.6mmx50mm
Sales Rep D,Sales Rep A,12/9/2024,Standard Sales Order,SO2023008013,ACCT_1078_MLV,ACCT_1078,FAKE-01201,977.12,1,,Australia,"HPLC Column,  Proteomix SCX-NP1.7",IEX,Proteomix SCX,1.7,NP,4,10,1197.32,977.12,4mmx10mm
Sales Rep B,Sales Rep C,9/18/2024,Standard Sales Order,SO2024008014,ACCT_1078_AKA,ACCT_1078,FAKE-00719,8837.35,1,PA,USA,"HPLC Column,  SRT-10C SEC-100",SEC,SRT-10C SEC,10,100,30,300,9114.0,7746.9,30mmx300mm
Sales Rep C,Sales Rep D,8/16/2025,Standard Sales Order,SO2025008015,ACCT_0677_UPT,ACCT_0677,FAKE-00902,4227.15,3,MA,USA,"HPLC Column, Sepax, Carbomix H-NP5, 8% Crosslinkage",Carbomix,Carbomix H,5,NP,7.8,300,1638.0,1113.75,7.8mmx300mm
Sales Rep A,Sales Rep D,3/22/2024,Standard Sales Order,SO2023008016,ACCT_0677_QIK,ACCT_0677,FAKE-00429,1315.74,3,CA,USA,"HPLC Column,  Proteomix HIC Ethyl-NP1.7",HIC,Proteomix HIC Ethyl,1.7,NP,4.6,100,459.03,395.26,4.6mmx100mm
Sales Rep A,Sales Rep D,2/4/2025,Standard Sales Order,SO2024008017,ACCT_0677_OWH,ACCT_0677,FAKE-00429,253.49,1,MA,USA,PEEK coupler,Accessories,Coupler,Null,Null,Null,Null,290.2,243.95,Null
Sales Rep B,Sales Rep A,3/17/2025,Standard Sales Order,SO2025008018,ACCT_0677_MTY,ACCT_0677,FAKE-00429,25933.6,20,WI,USA,"HPLC Column,  SRT-C SEC-150",SEC,SRT-C SEC,5,150,7.8,150,1217.65,920.08,7.8mmx150mm
Sales Rep D,Sales Rep A,2/8/2025,Standard Sales Order,SO2023008019,ACCT_0677_DHL,ACCT_0677,FAKE-00902,4239.92,2,IN,USA,"HPLC Column,  Proteomix WCX-NP5 PEEK",IEX,Proteomix WCX,5,NP,2.1,250,2101.0,1575.75,2.1mmx250mm
Sales Rep D,Sales Rep D,3/5/2025,Standard Sales Order,SO2024008020,ACCT_0166_IPA,ACCT_0166,FAKE-01230,1094.52,2,CA,USA,Source 15RPC,Service,Packing Service,5,120,Null,Null,658.79,526.21,10mmx100mm
Sales Rep C,Sales Rep A,9/22/2024,Standard Sales Order,SO2025008021,ACCT_0166_GVY,ACCT_0166,FAKE-01230,2812.06,2,CA,USA,"HPLC Column,  GP-C8",RP,GP-C8,3,120,4.6,150,1248.22,1116.3,4.6mmx150mm
Sales Rep D,Sales Rep C,11/8/2024,Standard Sales Order,SO2023008022,ACCT_1088_GTL,ACCT_1088,FAKE-00955,1621.44,1,MA,USA,Polar MC30-Ni Excel 30µm 800Å,Bulk,Polar MC30-Ni,30,800,Null,Null,1496.62,1256.33,Null
Sales Rep D,Sales Rep C,4/20/2025,Standard Sales Order,SO2024008023,ACCT_1088_RSG,ACCT_1088,FAKE-00955,924.72,1,ME,USA,"HPLC Column,  SRT-C SEC-2000",SEC,SRT-C SEC,5,2000,7.8,300,995.33,850.29,7.8mmx300mm
Sales Rep D,Sales Rep D,11/3/2024,Service sales order,SO2025008024,ACCT_1088_LUY,ACCT_1088,FAKE-00955,1553.21,1,CA,USA,"HPLC Column,  Mono GPC-1000",SEC,Mono GPC,5,1000,7.8,300,1444.92,1088.23,7.8mmx300mm
Sales Rep A,Sales Rep A,7/12/2025,Standard Sales Order,SO2023008025,ACCT_1088_BAZ,ACCT_1088,FAKE-00955,4732.71,3,CA,USA,"HPLC Column,  Bio-C4",RP,Bio-C4,5,300,10,50,1338.96,978.47,10mmx50mm
Sales Rep D,Sales Rep D,2/11/2025,Standard Sales Order,SO2024008026,ACCT_1088_WGV,ACCT_1088,FAKE-00955,2009.8,2,NJ,USA,"HPLC Column,  Zenix-C SEC-150",SEC,Zenix-C SEC,3,150,7.8,50,773.0,579.75,7.8mmx50mm
Sales Rep D,Sales Rep A,8/22/2025,Standard Sales Order,SO2025008027,ACCT_1088_POX,ACCT_1088,FAKE-00070,4685.04,3,MA,USA,"HPLC Column,  Zenix-C SEC-150",SEC,Zenix-C SEC,3,150,7.8,50,1201.29,937.6,7.8mmx50mm
Sales Rep B,Sales Rep D,2/24/2025,Standard Sales Order,SO2023008028,ACCT_1088_GQA,ACCT_1088,FAKE-01123,332.8,2,MA,USA,"Prep Column Coupler, 0.015'' Thru Hole",Accessories,Coupler,Null,Null,Null,Null,128.0,115.2,Null
Sales Rep B,Sales Rep C,12/22/2024,Standard Sales Order,SO2024008029,ACCT_1088_EPE,ACCT_1088,FAKE-01123,2699.28,4,NC,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,7.8,300,519.09,375.47,7.8mmx300mm
Sales Rep D,Sales Rep C,1/25/2025,Standard Sales Order,SO2025008030,ACCT_1088_CHH,ACCT_1088,FAKE-00515,3116.1,1,OH,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,7.8,300,2397.0,2157.3,7.8mmx300mm
Sales Rep B,Sales Rep C,3/13/2025,Standard Sales Order,SO2023008031,ACCT_1088_IYK,ACCT_1088,FAKE-00094,3497.0,1,MA,USA,"HPLC Column,  SRT-10C SEC-100",SEC,SRT-10C SEC,10,100,10,300,2690.0,2286.5,10mmx300mm
Sales Rep C,Sales Rep D,10/2/2023,Standard Sales Order,SO2024008032,ACCT_1088_PSE,ACCT_1088,FAKE-00781,1339.67,1,CA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,150,1461.03,1072.64,7.8mmx150mm
Sales Rep A,Sales Rep B,6/19/2025,Standard Sales Order,SO2025008033,ACCT_1088_AQB,ACCT_1088,FAKE-00360,6857.4,4,,Italy,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,7.8,50,1318.73,957.3,7.8mmx50mm
Sales Rep C,Sales Rep C,4/23/2025,Standard Sales Order,SO2023008034,ACCT_1088_TNW,ACCT_1088,FAKE-00515,9032.4,4,NJ,USA,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,4.6,300,1737.0,1215.9,4.6mmx300mm
Sales Rep D,Sales Rep A,5/21/2025,Standard Sales Order,SO2024008035,ACCT_1088_VQB,ACCT_1088,FAKE-01201,1295.72,2,MA,USA,"HPLC Column,  Proteomix SAX-NP1.7",IEX,Proteomix SAX,1.7,NP,2.1,100,498.35,355.36,2.1mmx100mm
Sales Rep D,Sales Rep B,6/5/2025,Standard Sales Order,SO2025008036,ACCT_1088_DGK,ACCT_1088,FAKE-00955,6220.5,3,CA,USA,"HPLC Column, TweenTrap",Tween,TweenTrap,5,NP,7.8,50,1595.0,1435.5,7.8mmx50mm
Sales Rep D,Sales Rep C,12/13/2024,Service sales order,SO2023008037,ACCT_1088_VHD,ACCT_1088,FAKE-01275,2952.3,1,FL,USA,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,7.8,300,2271.0,2043.9,7.8mmx300mm
Sales Rep C,Sales Rep A,6/28/2025,Standard Sales Order,SO2024008038,ACCT_1088_JOH,ACCT_1088,FAKE-00094,1965.36,3,CA,USA,Monomix Core 500,Mixed Mode,Monomix Core 500,60,500,10,50,503.94,447.06,10mmx50mm
Sales Rep B,Sales Rep C,3/10/2025,Standard Sales Order,SO2025008039,ACCT_1088_FEU,ACCT_1088,FAKE-00126,6286.8,3,,Israel,"HPLC Column,  Nanofilm SEC-250",SEC,Nanofilm SEC,5,250,4.6,300,1612.0,1209.0,4.6mmx300mm
Sales Rep C,Sales Rep D,1/4/2025,Standard Sales Order,SO2023008040,ACCT_1088_VOK,ACCT_1088,FAKE-00781,1197.22,1,NJ,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,10,50,920.94,762.06,10mmx50mm
Sales Rep D,Sales Rep B,5/6/2025,Standard Sales Order,SO2024008041,ACCT_1088_QEH,ACCT_1088,FAKE-01187,37997.4,20,NY,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,21.2,300,1461.44,1246.43,21.2mmx300mm
Sales Rep A,Sales Rep C,7/15/2025,Standard Sales Order,SO2025008042,ACCT_1088_GZK,ACCT_1088,FAKE-01034,22724.0,10,CT,USA,"HPLC Column,  Proteomix WCX-NP1.7",IEX,Proteomix WCX,1.7,NP,2.1,100,1748.0,1311.0,2.1mmx100mm
Sales Rep D,Sales Rep D,6/4/2025,Standard Sales Order,SO2023008043,ACCT_1088_DQU,ACCT_1088,FAKE-00323,9383.49,3,CA,USA,"HPLC Column,  SRT-10C SEC-300",SEC,SRT-10C SEC,10,300,10,300,2690.0,2286.5,10mmx300mm
Sales Rep A,Sales Rep D,10/28/2024,Standard Sales Order,SO2024008044,ACCT_1088_ALP,ACCT_1088,FAKE-00155,7232.8,10,MD,USA,"HPLC Column,  SRT-10C SEC-300",SEC,SRT-10C SEC,10,300,7.8,300,556.37,437.41,7.8mmx300mm
Sales Rep C,Sales Rep C,5/30/2025,Standard Sales Order,SO2025008045,ACCT_1088_TBR,ACCT_1088,FAKE-00781,1731.34,1,NJ,USA,"HPLC Column,  SRT SEC-150",SEC,SRT SEC,5,150,7.8,300,1331.8,1049.17,7.8mmx300mm
Sales Rep B,Sales Rep C,3/18/2025,Standard Sales Order,SO2023008046,ACCT_1088_ITH,ACCT_1088,FAKE-01184,1607.54,1,MN,USA,"HPLC Column,  Unix SEC-300",SEC,Unix SEC,1.8,300,4.6,250,1236.57,1052.79,4.6mmx250mm
Sales Rep A,Sales Rep B,3/9/2025,Standard Sales Order,SO2024008047,ACCT_1088_GQF,ACCT_1088,FAKE-01242,880.1,1,,Taiwan,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,7.8,50,677.0,507.75,7.8mmx50mm
Sales Rep C,Sales Rep C,2/9/2025,Standard Sales Order,SO2025008048,ACCT_1088_TOC,ACCT_1088,FAKE-01123,3051.1,1,,Japan,"HPLC Column,  SRT-C SEC-2000",SEC,SRT-C SEC,5,2000,7.8,300,2347.0,1760.25,7.8mmx300mm
Sales Rep D,Sales Rep C,6/15/2025,Standard Sales Order,SO2023008049,ACCT_1088_QYE,ACCT_1088,FAKE-01201,1627.59,3,,Netherlands,"HPLC Column,  Proteomix SAX-NP5",IEX,Proteomix SAX,5,NP,4,10,417.33,343.39,4mmx10mm
Sales Rep A,Sales Rep D,10/28/2024,Standard Sales Order,SO2024008050,ACCT_1088_DRU,ACCT_1088,FAKE-00955,2347.8,1,,Taiwan,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,4.6,300,1806.0,1354.5,4.6mmx300mm
Sales Rep A,Sales Rep B,10/22/2024,Standard Sales Order,SO2025008051,ACCT_1088_KJP,ACCT_1088,FAKE-00076,273.34,1,,Australia,"HPLC Guard Column, BioMix SEC-300",SEC,BioMIX SEC,3,300,7.8,50,267.86,234.19,7.8mmx50mm
Sales Rep C,Sales Rep C,3/18/2025,Standard Sales Order,SO2023008052,ACCT_1088_DKO,ACCT_1088,FAKE-01201,6677.45,5,CA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,4.6,150,1362.6,1112.98,4.6mmx150mm
Sales Rep B,Sales Rep D,7/29/2025,Standard Sales Order,SO2024008053,ACCT_1088_MAY,ACCT_1088,FAKE-00323,1580.94,1,NJ,USA,"10 x 500 col. 2 x adj ep - Sepax logo, REV B for EZ system",FPLC Empty Column,Generik FPLC Empty Column AA,Null,Null,Null,Null,1356.72,1054.48,24.51 - 36.89 ml
Sales Rep B,Sales Rep D,7/16/2025,Standard Sales Order,SO2025008054,ACCT_1088_QQM,ACCT_1088,FAKE-00992,2485.08,2,,Germany,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,50,1056.55,789.75,4.6mmx50mm
Sales Rep D,Sales Rep C,10/28/2024,Standard Sales Order,SO2023008055,ACCT_1088_FAK,ACCT_1088,FAKE-00719,7318.48,4,,Israel,"HPLC Column,  Proteomix HIC Phenyl-NP1.7",HIC,Proteomix HIC Phenyl,1.7,NP,4.6,100,1407.4,1225.47,4.6mmx100mm
Sales Rep C,Sales Rep C,10/12/2024,Standard Sales Order,SO2024008056,ACCT_1088_YYZ,ACCT_1088,FAKE-00402,1943.5,1,MD,USA,"HPLC Column,  Proteomix WCX-NP3",IEX,Proteomix WCX,3,NP,2.1,100,1495.0,1345.5,2.1mmx100mm
Sales Rep C,Sales Rep B,10/4/2024,Standard Sales Order,SO2025008057,ACCT_1088_AIT,ACCT_1088,FAKE-00876,715.82,1,CA,USA,"Monomix HC60-Q, 60µm, 1000 Å, 1ml",Null,Null,Null,Null,Null,Null,575.61,410.73,Null
Sales Rep C,Sales Rep A,5/13/2025,Standard Sales Order,SO2023008058,ACCT_1088_ZUA,ACCT_1088,FAKE-00098,266.38,1,,France,"HPLC Column,  SRT-10C SEC-300",SEC,SRT-10C SEC,10,300,30,300,294.66,207.45,30mmx300mm
Sales Rep B,Sales Rep D,4/2/2025,Standard Sales Order,SO2024008059,ACCT_1088_EWG,ACCT_1088,FAKE-01201,3437.24,4,CA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,4.6,50,686.0,617.4,4.6mmx50mm
Sales Rep D,Sales Rep D,4/5/2024,Standard Sales Order,SO2025008060,ACCT_1088_YAU,ACCT_1088,FAKE-00845,4147.0,2,,Switzerland,"HPLC Column, TweenTrap",Tween,TweenTrap,5,NP,7.8,50,1595.0,1435.5,7.8mmx50mm
Sales Rep B,Sales Rep B,9/25/2024,Standard Sales Order,SO2023008061,ACCT_1088_EJO,ACCT_1088,FAKE-00155,1531.46,2,,Singapore,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,4.6,300,589.02,447.34,4.6mmx300mm
Sales Rep D,Sales Rep D,3/2/2025,Standard Sales Order,SO2024008062,ACCT_1088_TCS,ACCT_1088,FAKE-00676,501.29,1,,South Korea,"HPLC Column,  Nanofilm SEC-250",SEC,Nanofilm SEC,5,250,4.6,300,385.61,299.68,4.6mmx300mm
Sales Rep C,Sales Rep A,8/13/2025,Standard Sales Order,SO2025008063,ACCT_1088_ZSV,ACCT_1088,FAKE-00957,301.99,1,CA,USA,"HPLC Column, Monomix MC10-SEC, 10um, 500A",SEC,Monomix MC-10 SEC,10,500,7.8,300,304.65,267.99,7.8mmx300mm
Sales Rep A,Sales Rep D,5/6/2025,Standard Sales Order,SO2023008064,ACCT_1088_WSP,ACCT_1088,FAKE-00609,3767.4,1,NC,USA,"HPLC Column,  SRT SEC-750",SEC,SRT SEC,5,750,7.8,300,2898.0,2608.2,7.8mmx300mm
Sales Rep A,Sales Rep D,5/18/2025,Standard Sales Order,SO2024008065,ACCT_1088_NPM,ACCT_1088,FAKE-00685,1088.42,1,MA,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,4.6,300,1496.32,1087.5,4.6mmx300mm
Sales Rep C,Sales Rep D,8/22/2025,Standard Sales Order,SO2025008066,ACCT_1088_IOP,ACCT_1088,FAKE-00957,2324.98,1,,Taiwan,"HPLC Column,  Proteomix SCX-NP1.7",IEX,Proteomix SCX,1.7,NP,2.1,100,1835.0,1651.5,2.1mmx100mm
Sales Rep C,Sales Rep B,12/23/2024,Standard Sales Order,SO2023008067,ACCT_1088_KHB,ACCT_1088,FAKE-00228,6200.97,3,,Australia,"HPLC Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,300,2508.0,1881.0,4.6mmx300mm
Sales Rep C,Sales Rep B,6/10/2025,Standard Sales Order,SO2024008068,ACCT_1088_LLB,ACCT_1088,FAKE-00623,6871.86,3,,India,"HPLC Column,  Proteomix WCX-NP5 PEEK",IEX,Proteomix WCX,5,NP,2.1,250,2101.0,1890.9,2.1mmx250mm
Sales Rep B,Sales Rep B,12/22/2024,Standard Sales Order,SO2025008069,ACCT_1088_KKK,ACCT_1088,FAKE-00955,1267.0,2,,Germany,"HPLC Column,  Polar-Imidazole",HILIC,Polar-Imidazole,3,120,2,10,487.31,356.7,2.1mmx10mm
Sales Rep D,Sales Rep A,4/29/2024,Standard Sales Order,SO2023008070,ACCT_1088_SUA,ACCT_1088,FAKE-00648,3320.22,3,MD,USA,"HPLC Column,  SRT SEC-1000",SEC,SRT SEC,5,1000,4.6,300,979.54,879.32,4.6mmx300mm
Sales Rep B,Sales Rep B,5/27/2025,Standard Sales Order,SO2024008071,ACCT_1088_OAL,ACCT_1088,FAKE-00228,151.13,1,,South Korea,Filter PreColumn PEEK 0.5um,Accessories,Precolumn Filter,Null,Null,Null,Null,128.0,115.2,Null
Sales Rep A,Sales Rep A,11/19/2024,Standard Sales Order,SO2025008072,ACCT_1088_OVS,ACCT_1088,FAKE-00197,18772.1,10,,Switzerland,"HPLC Column,  Unix SEC-300",SEC,Unix SEC,1.8,300,4.6,150,2051.0,1538.25,4.6mmx150mm
Sales Rep C,Sales Rep D,10/22/2024,Standard Sales Order,SO2023008073,ACCT_1088_LTI,ACCT_1088,FAKE-00676,2246.4,1,,Switzerland,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,4.6,300,1728.0,1296.0,4.6mmx300mm
Sales Rep B,Sales Rep D,4/27/2025,Standard Sales Order,SO2024008074,ACCT_1088_CNR,ACCT_1088,FAKE-00360,1704.12,1,CA,USA,"HPLC Column,  Nanofilm SEC-250",SEC,Nanofilm SEC,5,250,7.8,300,1760.0,1320.0,7.8mmx300mm
Sales Rep B,Sales Rep A,12/25/2024,Standard Sales Order,SO2025008075,ACCT_1088_QDK,ACCT_1088,FAKE-01053,1484.76,4,,Switzerland,"HPLC Column,  Mono GPC-1000",SEC,Mono GPC,5,1000,7.8,300,383.04,272.4,7.8mmx300mm
Sales Rep B,Sales Rep A,10/1/2024,Standard Sales Order,SO2023008076,ACCT_1088_HOH,ACCT_1088,FAKE-00623,8147.4,20,MA,USA,"HPLC Column,  Nanofilm SEC-500",SEC,Nanofilm SEC,5,450,4.6,300,402.17,299.55,4.6mmx300mm
Sales Rep A,Sales Rep D,11/29/2024,Standard Sales Order,SO2024008077,ACCT_1088_JBD,ACCT_1088,FAKE-00284,2796.96,1,,Switzerland,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,7.8,300,2235.0,2011.5,7.8mmx300mm
Sales Rep D,Sales Rep C,12/19/2024,Standard Sales Order,SO2025008078,ACCT_1088_SZO,ACCT_1088,FAKE-00429,3388.5,10,PA,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,50,313.92,280.68,4.6mmx50mm
Sales Rep A,Sales Rep C,8/10/2025,Standard Sales Order,SO2023008079,ACCT_1088_COL,ACCT_1088,FAKE-00025,17525.6,10,CA,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,4.6,50,1348.12,1147.59,4.6mmx50mm
Sales Rep D,Sales Rep A,3/10/2025,Standard Sales Order,SO2024008080,ACCT_1088_YHC,ACCT_1088,FAKE-01187,2188.78,1,Telangana,USA,"HPLC Column,  SRT SEC-1000",SEC,SRT SEC,5,1000,7.8,300,2207.0,1986.3,7.8mmx300mm
Sales Rep B,Sales Rep D,8/10/2025,Standard Sales Order,SO2025008081,ACCT_1088_ETH,ACCT_1088,FAKE-00955,7775.88,3,WA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,300,2422.0,1816.5,7.8mmx300mm
Sales Rep A,Sales Rep D,11/1/2024,Standard Sales Order,SO2023008082,ACCT_1088_KKM,ACCT_1088,FAKE-00516,990.22,1,WA,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,7.8,300,761.71,662.7,7.8mmx300mm
Sales Rep B,Sales Rep C,3/11/2024,Standard Sales Order,SO2024008083,ACCT_1088_KBX,ACCT_1088,FAKE-00094,17245.9,10,IL,USA,"HPLC Column,  SRT-C SEC-150",SEC,SRT-C SEC,5,150,10,300,1428.8,1083.05,10mmx300mm
Sales Rep B,Sales Rep B,5/22/2025,Standard Sales Order,SO2025008084,ACCT_1088_KIG,ACCT_1088,FAKE-00560,2451.3,2,NC,USA,EZ Packing Sleeve 15mm,FPLC Empty Column,FPLC Column Packing Sleeve,Null,Null,Null,Null,1255.26,910.04,Null
Sales Rep C,Sales Rep A,3/10/2025,Standard Sales Order,SO2023008085,ACCT_1088_OVA,ACCT_1088,FAKE-00685,36088.2,4,CA,USA,"HPLC Column,  SRT-10 SEC-300",SEC,SRT-10 SEC,10,300,30,300,8491.0,7217.35,30mmx300mm
Sales Rep C,Sales Rep A,1/1/2025,Standard Sales Order,SO2024008086,ACCT_1088_EHZ,ACCT_1088,FAKE-00636,3172.41,3,CA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,7.8,50,1295.31,1057.47,7.8mmx50mm
