Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019845,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019846,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019847,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",Carbomix,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019848,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",Accessories,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019849,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",Service,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019850,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019851,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019852,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019853,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019854,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019855,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019856,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019857,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",FPLC Empty Column,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019858,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",IEX,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019859,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019860,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019861,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019862,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Tween,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019863,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019864,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019865,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019866,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019867,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",Sepax Protein Standard,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019868,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",Carbomix,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019869,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019870,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",IEX,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019871,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",Accessories,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019872,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",IEX,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019873,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019874,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Tween,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019875,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019876,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019877,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",RP,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019878,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",Sepax Protein Standard,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019879,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019880,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019881,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019882,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019883,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019884,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019885,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019886,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019887,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019888,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019889,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",IEX,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019890,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019891,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019892,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019893,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019894,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019895,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019896,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019897,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019898,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019899,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019900,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019901,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019902,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019903,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019904,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019905,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",IEX,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019906,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019907,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019908,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",Sepax Protein Standard,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019909,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",IEX,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019910,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019911,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",RP,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019912,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019913,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019914,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019915,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019916,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",RP,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019917,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",RP,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019918,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019919,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019920,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019921,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019922,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019923,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019924,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019925,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",Accessories,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019926,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019927,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019928,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019929,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019930,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",RP,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019931,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep D,Sales Rep D,3/10/2024,Invoice,SO2025019932,Account_0424_DPF,Account_0424,FAKE-00029,2186.4,3,,Denmark,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,785.96,594.2,4.6x150mm
Sales Rep B,Sales Rep B,2/19/2024,Order,SO2025019933,Account_0424_AYF,Account_0424,FAKE-00060,815.71,1,LA,USA,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",SEC,Proteomix SEC,5,100,7.8,150,878.49,730.83,7.8x150mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019934,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019935,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019936,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019937,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019938,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep A,Sales Rep A,9/13/2023,Invoice,SO2025019939,Account_0424_XWD,Account_0424,FAKE-00007,3831.08,4,ND,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,960.13,788.69,4.6x150mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019940,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",IEX,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,3/24/2024,Invoice,SO2025019941,Account_0424_AHN,Account_0424,FAKE-00101,5834.91,3,,Ireland,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1980.54,1471.43,7.8x300mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019942,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",Carbomix,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
Sales Rep C,Sales Rep C,4/18/2024,Invoice,SO2025019943,Account_0424_VHO,Account_0424,FAKE-00005,2504.4,3,,Canada,"SRT-C SEC, 3μm, 100Å, 2.1×250 mm",SEC,SRT-C SEC,3,100,2.1,250,881.35,711.0,2.1x250mm
